Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
Asus,Gaming,14.0,Full HD,Intel Core i7,8,512GB SSD,Intel Iris,Linux,2.26,61235
MSI,Workstation,13.3,Full HD,AMD Ryzen 7,32,1TB SSD,Intel UHD,macOS,1.28,82591
MSI,Workstation,16.0,Full HD,Apple M2,32,1TB SSD,AMD Radeon,Windows 11,2.21,99296
HP,Notebook,15.6,Retina,AMD Ryzen 5,8,256GB SSD,Nvidia GTX 1650,Windows 11,1.64,40298
Acer,Notebook,14.0,Full HD,Apple M2,32,1TB SSD,AMD Radeon,Linux,1.68,98399
Asus,Ultrabook,16.0,Full HD,Intel Core i7,8,256GB SSD,Nvidia RTX 3050,macOS,2.19,79255
Lenovo,Gaming,14.0,Full HD,Apple M2,16,512GB SSD,Intel Iris,Windows 11,1.61,92799
Dell,Ultrabook,13.3,Full HD,AMD Ryzen 5,16,256GB SSD,Nvidia GTX 1650,Windows 10,1.32,53120
Asus,Workstation,13.3,Full HD,Apple M2,16,512GB SSD,Nvidia RTX 3050,Windows 11,1.49,112215
Apple,Ultrabook,15.6,Retina,Intel Core i5,16,512GB SSD,Intel Iris,macOS,1.92,108708
HP,Notebook,13.3,4K,Intel Core i7,32,1TB SSD,Intel UHD,Windows 10,1.55,88701
Apple,Ultrabook,14.0,4K,Apple M1,32,256GB SSD,Intel UHD,macOS,1.89,152079
HP,Workstation,14.0,4K,AMD Ryzen 7,16,256GB SSD,Nvidia GTX 1650,Windows 10,1.47,79870
Lenovo,Notebook,14.0,Retina,AMD Ryzen 5,16,256GB SSD,Nvidia GTX 1650,Linux,1.87,49177
Apple,Notebook,15.6,4K,AMD Ryzen 5,16,256GB SSD,Nvidia GTX 1650,macOS,1.29,116238
Apple,Ultrabook,16.0,Retina,AMD Ryzen 5,16,1TB SSD,Nvidia RTX 3050,macOS,1.43,154348
MSI,Workstation,14.0,4K,AMD Ryzen 5,8,256GB SSD,Intel Iris,Windows 10,1.69,45144
Asus,Gaming,15.6,Full HD,AMD Ryzen 7,16,1TB SSD,Nvidia GTX 1650,Windows 11,1.87,79546
MSI,Ultrabook,13.3,4K,AMD Ryzen 7,8,512GB SSD,Intel Iris,Windows 10,1.68,58432
Apple,Gaming,16.0,4K,Apple M1,16,512GB SSD,Nvidia RTX 3050,macOS,1.91,176053
Lenovo,Notebook,14.0,Retina,AMD Ryzen 5,32,256GB SSD,Intel UHD,Windows 10,2.33,59111
Apple,Notebook,14.0,4K,Intel Core i5,8,256GB SSD,Intel UHD,macOS,1.8,94226
MSI,Gaming,14.0,Retina,AMD Ryzen 5,8,256GB SSD,Nvidia RTX 3050,Linux,2.45,70551
Dell,Ultrabook,15.6,Full HD,Intel Core i7,8,512GB SSD,Intel UHD,Linux,2.05,52921
Acer,Gaming,13.3,Retina,Intel Core i7,32,256GB SSD,Intel UHD,Windows 10,2.24,73178
MSI,Notebook,15.6,4K,AMD Ryzen 7,8,256GB SSD,Nvidia GTX 1650,Linux,2.03,52470
Asus,Gaming,16.0,4K,AMD Ryzen 7,8,256GB SSD,Intel UHD,Windows 11,2.0,65557
HP,Gaming,15.6,Retina,Apple M2,32,512GB SSD,Intel UHD,macOS,2.14,83687
Lenovo,Notebook,16.0,4K,AMD Ryzen 7,32,1TB SSD,Intel Iris,Windows 11,2.05,92752
Apple,Notebook,15.6,Retina,AMD Ryzen 5,8,512GB SSD,Nvidia RTX 3050,macOS,1.72,118005
Dell,Workstation,15.6,Retina,AMD Ryzen 5,8,256GB SSD,Intel UHD,Linux,1.27,40766
Dell,Notebook,16.0,Full HD,Intel Core i7,16,1TB SSD,Nvidia GTX 1650,macOS,1.46,90083
Asus,Workstation,14.0,Retina,AMD Ryzen 5,16,512GB SSD,AMD Radeon,Windows 10,1.66,52377
Lenovo,Gaming,16.0,Full HD,Apple M1,32,256GB SSD,AMD Radeon,macOS,2.47,85611
Apple,Notebook,13.3,Full HD,Intel Core i5,8,512GB SSD,Intel Iris,macOS,1.78,93216
HP,Ultrabook,14.0,4K,Apple M1,16,1TB SSD,Nvidia GTX 1650,Linux,1.23,108308
Asus,Notebook,13.3,Retina,Intel Core i7,32,512GB SSD,AMD Radeon,Windows 10,1.87,76404
Lenovo,Ultrabook,13.3,4K,Intel Core i7,16,1TB SSD,Nvidia RTX 3050,macOS,2.02,104757
MSI,Notebook,15.6,Full HD,AMD Ryzen 5,8,1TB SSD,Nvidia GTX 1650,macOS,1.78,52547
MSI,Gaming,13.3,Full HD,Apple M2,16,512GB SSD,Intel UHD,macOS,2.1,96928
Acer,Gaming,16.0,4K,Intel Core i7,32,512GB SSD,AMD Radeon,Windows 10,1.73,73640
MSI,Notebook,16.0,4K,Intel Core i5,32,512GB SSD,Nvidia GTX 1650,macOS,2.22,52690
MSI,Gaming,15.6,Full HD,Apple M2,8,512GB SSD,Intel UHD,Linux,2.03,69944
MSI,Gaming,14.0,Retina,AMD Ryzen 5,8,1TB SSD,Intel Iris,macOS,2.01,51740
Lenovo,Ultrabook,15.6,Retina,AMD Ryzen 7,32,256GB SSD,AMD Radeon,Windows 10,2.05,72347
Lenovo,Ultrabook,14.0,4K,Intel Core i7,8,1TB SSD,Nvidia GTX 1650,Linux,2.05,79373
MSI,Ultrabook,15.6,Full HD,AMD Ryzen 5,32,1TB SSD,Nvidia RTX 3050,Windows 10,2.18,99372
Lenovo,Notebook,14.0,4K,AMD Ryzen 5,32,1TB SSD,Intel UHD,Windows 11,2.04,68814
Dell,Ultrabook,15.6,4K,AMD Ryzen 5,16,512GB SSD,Nvidia RTX 3050,Windows 11,2.14,81879
HP,Notebook,16.0,Full HD,Intel Core i7,32,512GB SSD,Intel UHD,Windows 11,1.75,81060
HP,Ultrabook,15.6,Retina,AMD Ryzen 7,32,1TB SSD,Intel Iris,Windows 10,2.13,92122
Acer,Workstation,16.0,Full HD,AMD Ryzen 7,8,256GB SSD,Nvidia GTX 1650,Linux,2.46,53266
Asus,Gaming,16.0,4K,Apple M2,8,256GB SSD,Nvidia RTX 3050,Linux,2.25,105541
Apple,Notebook,16.0,Full HD,AMD Ryzen 7,8,512GB SSD,AMD Radeon,macOS,2.17,122826
MSI,Ultrabook,13.3,Full HD,Intel Core i7,8,256GB SSD,Intel Iris,Windows 10,1.69,60052
Acer,Notebook,14.0,4K,Apple M2,8,512GB SSD,Intel Iris,Windows 11,2.41,68181
HP,Gaming,16.0,Retina,Apple M2,8,1TB SSD,Intel UHD,Linux,1.47,80639
HP,Ultrabook,13.3,Retina,AMD Ryzen 5,8,512GB SSD,Intel UHD,Linux,2.25,45642
Acer,Gaming,16.0,Retina,AMD Ryzen 5,16,1TB SSD,Intel UHD,Linux,1.75,67480
HP,Notebook,14.0,4K,AMD Ryzen 5,16,1TB SSD,Nvidia RTX 3050,Linux,1.31,90007
Lenovo,Notebook,13.3,4K,Apple M1,8,1TB SSD,AMD Radeon,Windows 11,1.6,79925
HP,Ultrabook,15.6,Full HD,AMD Ryzen 7,8,256GB SSD,Nvidia GTX 1650,Windows 10,1.74,54752
Lenovo,Gaming,13.3,Full HD,AMD Ryzen 7,8,256GB SSD,Intel Iris,Windows 10,1.62,64337
Lenovo,Ultrabook,13.3,4K,AMD Ryzen 5,32,256GB SSD,AMD Radeon,macOS,2.37,51779
MSI,Ultrabook,14.0,Full HD,AMD Ryzen 7,32,1TB SSD,AMD Radeon,macOS,1.78,79071
MSI,Gaming,16.0,Full HD,Apple M2,32,1TB SSD,Intel Iris,Windows 10,1.43,98606
Acer,Workstation,14.0,Full HD,Intel Core i5,16,256GB SSD,Nvidia GTX 1650,Windows 10,1.54,49473
HP,Gaming,13.3,Retina,Intel Core i7,16,256GB SSD,Nvidia RTX 3050,Windows 10,1.35,105839
MSI,Notebook,15.6,Retina,Apple M1,32,512GB SSD,AMD Radeon,macOS,1.73,91548
Dell,Gaming,14.0,Retina,Apple M1,32,1TB SSD,AMD Radeon,macOS,2.26,97000
Lenovo,Gaming,15.6,4K,Intel Core i7,8,512GB SSD,Intel Iris,Linux,2.46,54963
Dell,Ultrabook,13.3,Retina,Apple M1,32,512GB SSD,AMD Radeon,macOS,2.05,89768
Acer,Ultrabook,14.0,Full HD,Intel Core i7,32,256GB SSD,AMD Radeon,Windows 10,2.42,72092
Apple,Workstation,15.6,Retina,AMD Ryzen 5,16,256GB SSD,AMD Radeon,macOS,1.45,107922
Asus,Workstation,15.6,Retina,AMD Ryzen 5,16,1TB SSD,AMD Radeon,Windows 10,1.36,72447
Apple,Workstation,16.0,4K,Intel Core i5,8,256GB SSD,AMD Radeon,macOS,1.3,92949
MSI,Notebook,13.3,Retina,Intel Core i5,16,256GB SSD,Nvidia RTX 3050,Windows 11,2.0,87032
Dell,Ultrabook,15.6,4K,Apple M1,16,512GB SSD,Intel Iris,macOS,2.12,95440
HP,Gaming,16.0,Full HD,Apple M1,8,1TB SSD,Intel UHD,Windows 11,2.18,83746
MSI,Workstation,13.3,Retina,AMD Ryzen 5,8,1TB SSD,AMD Radeon,Windows 11,2.25,54689
Apple,Workstation,15.6,Retina,AMD Ryzen 7,32,256GB SSD,Intel Iris,macOS,1.45,132982
HP,Workstation,13.3,4K,Intel Core i7,32,512GB SSD,Nvidia RTX 3050,macOS,2.09,101692
Lenovo,Ultrabook,16.0,4K,Intel Core i7,8,1TB SSD,Nvidia RTX 3050,macOS,1.81,96667
Apple,Notebook,15.6,4K,Apple M2,32,256GB SSD,Nvidia GTX 1650,macOS,1.36,147797
Lenovo,Ultrabook,15.6,Retina,AMD Ryzen 7,8,512GB SSD,Nvidia GTX 1650,macOS,1.21,60779
Asus,Gaming,16.0,Retina,Apple M1,32,1TB SSD,AMD Radeon,macOS,1.99,99874
HP,Workstation,13.3,Retina,Intel Core i5,16,512GB SSD,Nvidia RTX 3050,macOS,1.63,85106
Dell,Ultrabook,13.3,Full HD,AMD Ryzen 5,16,512GB SSD,Nvidia GTX 1650,Windows 11,2.19,47737
Apple,Workstation,14.0,Retina,Apple M1,8,256GB SSD,AMD Radeon,macOS,2.34,136742
Asus,Notebook,15.6,4K,Apple M2,8,256GB SSD,Nvidia GTX 1650,macOS,1.67,78822
Lenovo,Gaming,16.0,4K,AMD Ryzen 7,16,512GB SSD,Intel Iris,Windows 10,1.42,68059
Lenovo,Ultrabook,14.0,4K,AMD Ryzen 5,16,1TB SSD,Nvidia RTX 3050,macOS,1.78,85503
Lenovo,Notebook,16.0,Retina,Apple M1,8,1TB SSD,AMD Radeon,macOS,1.31,93063
Lenovo,Workstation,16.0,4K,Intel Core i5,8,512GB SSD,Intel Iris,Linux,2.4,39212
Asus,Ultrabook,16.0,Retina,Apple M2,32,1TB SSD,Nvidia RTX 3050,Linux,1.43,134343
Lenovo,Ultrabook,13.3,4K,Apple M2,32,1TB SSD,Intel UHD,Linux,2.43,104769
Acer,Notebook,16.0,Retina,AMD Ryzen 5,16,1TB SSD,Intel UHD,Windows 11,2.05,68918
Apple,Workstation,15.6,Retina,AMD Ryzen 5,8,256GB SSD,AMD Radeon,macOS,1.22,98235
Lenovo,Notebook,13.3,4K,Intel Core i5,16,256GB SSD,Nvidia RTX 3050,Windows 11,1.83,76954
Lenovo,Gaming,15.6,4K,AMD Ryzen 5,32,512GB SSD,Nvidia GTX 1650,macOS,1.6,47772
Asus,Workstation,16.0,4K,AMD Ryzen 5,32,1TB SSD,Intel UHD,macOS,2.37,62261
HP,Workstation,14.0,Retina,AMD Ryzen 5,16,256GB SSD,Intel Iris,macOS,2.31,60974
Apple,Notebook,14.0,Retina,AMD Ryzen 5,32,1TB SSD,Nvidia RTX 3050,macOS,2.04,145869
Dell,Gaming,13.3,4K,AMD Ryzen 5,32,512GB SSD,Nvidia RTX 3050,Linux,1.32,75646
Lenovo,Notebook,16.0,4K,Apple M1,16,512GB SSD,Nvidia RTX 3050,Linux,1.98,109586
MSI,Gaming,15.6,4K,AMD Ryzen 7,16,256GB SSD,Intel Iris,Linux,1.32,76468
HP,Gaming,15.6,4K,Apple M1,8,256GB SSD,AMD Radeon,Windows 10,2.47,82683
MSI,Notebook,13.3,Retina,AMD Ryzen 5,16,512GB SSD,AMD Radeon,Windows 11,1.91,57052
Asus,Ultrabook,14.0,4K,Intel Core i7,16,256GB SSD,Nvidia GTX 1650,macOS,2.43,68664
Apple,Workstation,14.0,Full HD,Apple M2,32,512GB SSD,Nvidia RTX 3050,macOS,2.38,167609
Dell,Notebook,14.0,Retina,Apple M2,8,256GB SSD,Nvidia GTX 1650,Linux,1.29,82141
Asus,Gaming,13.3,4K,Apple M2,32,1TB SSD,Intel Iris,Windows 11,1.73,98187
MSI,Workstation,16.0,4K,Apple M1,32,512GB SSD,Intel Iris,Windows 11,1.47,90859
Lenovo,Gaming,15.6,Full HD,Intel Core i7,32,1TB SSD,Intel UHD,Windows 11,1.32,82043
Apple,Ultrabook,15.6,Full HD,Apple M1,32,256GB SSD,Nvidia GTX 1650,macOS,2.37,155304
MSI,Workstation,13.3,Retina,Intel Core i7,16,1TB SSD,Intel UHD,macOS,1.61,94320
Asus,Ultrabook,14.0,4K,Apple M2,16,512GB SSD,Intel UHD,Linux,2.48,88285
Dell,Gaming,14.0,Retina,Intel Core i7,16,512GB SSD,Intel UHD,Windows 11,2.28,70937
MSI,Gaming,13.3,4K,Intel Core i7,8,1TB SSD,Nvidia GTX 1650,Windows 10,2.13,69168
Asus,Gaming,14.0,Full HD,Intel Core i7,16,256GB SSD,Nvidia GTX 1650,Linux,1.33,77423
Lenovo,Workstation,14.0,Full HD,Apple M2,16,256GB SSD,Intel Iris,macOS,2.08,85941
Lenovo,Gaming,13.3,4K,Apple M2,8,512GB SSD,Intel Iris,Windows 10,1.82,67519
Acer,Notebook,14.0,Full HD,Intel Core i7,32,1TB SSD,Intel Iris,Windows 11,1.39,80505
MSI,Ultrabook,14.0,Full HD,Apple M2,16,1TB SSD,Intel UHD,Linux,1.64,104620
Acer,Notebook,16.0,Full HD,Apple M2,8,256GB SSD,Intel Iris,Windows 11,2.31,74329
Acer,Notebook,14.0,Retina,AMD Ryzen 7,8,512GB SSD,AMD Radeon,Windows 10,2.33,59841
HP,Gaming,13.3,Full HD,Intel Core i7,32,1TB SSD,Nvidia RTX 3050,Windows 11,2.4,118832
Lenovo,Ultrabook,13.3,Retina,AMD Ryzen 7,8,1TB SSD,Nvidia GTX 1650,Windows 10,1.43,73724
Acer,Notebook,16.0,Retina,AMD Ryzen 5,8,1TB SSD,Nvidia RTX 3050,Windows 10,1.9,84668
Asus,Workstation,14.0,4K,AMD Ryzen 5,16,512GB SSD,Nvidia RTX 3050,Windows 10,2.15,84390
HP,Ultrabook,14.0,Full HD,Intel Core i7,8,256GB SSD,Intel UHD,macOS,1.23,56943
Asus,Ultrabook,13.3,Full HD,AMD Ryzen 7,16,512GB SSD,AMD Radeon,Windows 11,2.19,77053
Acer,Ultrabook,16.0,Full HD,Intel Core i5,32,256GB SSD,Nvidia RTX 3050,Windows 11,1.65,83943
HP,Notebook,13.3,4K,AMD Ryzen 5,8,512GB SSD,AMD Radeon,Windows 10,2.06,41913
HP,Workstation,15.6,Full HD,Intel Core i7,32,256GB SSD,Nvidia GTX 1650,Windows 11,1.54,70577
MSI,Notebook,14.0,Full HD,Intel Core i5,16,512GB SSD,Nvidia RTX 3050,Linux,1.23,75989
Lenovo,Gaming,15.6,Retina,Apple M2,16,256GB SSD,Intel Iris,Windows 10,2.16,84814
Asus,Ultrabook,15.6,4K,AMD Ryzen 5,16,512GB SSD,Intel Iris,macOS,1.81,54688
HP,Gaming,13.3,Full HD,Apple M2,16,256GB SSD,Intel UHD,Windows 11,1.96,93746
Lenovo,Gaming,14.0,Retina,AMD Ryzen 5,8,256GB SSD,Nvidia GTX 1650,Windows 10,1.84,45214
Dell,Ultrabook,14.0,4K,Intel Core i7,32,256GB SSD,Intel UHD,Windows 10,1.95,67064
Apple,Ultrabook,16.0,4K,AMD Ryzen 7,8,512GB SSD,Nvidia GTX 1650,macOS,1.57,124497
Dell,Gaming,14.0,Retina,Intel Core i7,8,512GB SSD,Nvidia RTX 3050,macOS,2.29,78729
Asus,Workstation,13.3,Full HD,AMD Ryzen 5,8,256GB SSD,Intel UHD,Windows 11,1.91,43121
HP,Notebook,13.3,Retina,Apple M1,16,1TB SSD,Intel UHD,Linux,2.45,98487
Lenovo,Ultrabook,13.3,4K,Intel Core i5,8,256GB SSD,Intel UHD,Windows 11,2.14,40335
MSI,Gaming,16.0,Retina,Apple M2,8,512GB SSD,Nvidia GTX 1650,Linux,2.26,81510
HP,Workstation,16.0,4K,Intel Core i5,32,256GB SSD,Intel UHD,Linux,2.38,52355
MSI,Notebook,16.0,Full HD,Intel Core i7,32,256GB SSD,Nvidia GTX 1650,Linux,1.84,72096
MSI,Notebook,13.3,Retina,AMD Ryzen 7,32,512GB SSD,Nvidia GTX 1650,Windows 11,2.24,82116
Asus,Workstation,13.3,Retina,Intel Core i5,8,1TB SSD,Nvidia RTX 3050,Windows 11,2.23,74739
MSI,Gaming,16.0,Full HD,Intel Core i7,32,1TB SSD,AMD Radeon,macOS,2.36,94778
MSI,Notebook,16.0,4K,AMD Ryzen 5,16,512GB SSD,Intel Iris,Linux,2.35,53748
MSI,Workstation,13.3,4K,AMD Ryzen 7,16,256GB SSD,Nvidia GTX 1650,Linux,1.47,82205
MSI,Workstation,15.6,4K,Apple M1,32,1TB SSD,Intel Iris,macOS,2.23,97025
Acer,Gaming,14.0,Full HD,AMD Ryzen 5,32,256GB SSD,AMD Radeon,macOS,1.54,58721
Acer,Workstation,16.0,Retina,Intel Core i5,8,1TB SSD,Intel UHD,Windows 11,2.13,58909
Lenovo,Gaming,16.0,Retina,Apple M2,8,512GB SSD,Intel UHD,macOS,2.3,71350
HP,Ultrabook,15.6,Full HD,AMD Ryzen 5,8,512GB SSD,Intel UHD,Windows 10,1.38,33218
Asus,Workstation,13.3,4K,AMD Ryzen 5,32,1TB SSD,Nvidia GTX 1650,Windows 10,2.29,67233
Dell,Workstation,13.3,4K,AMD Ryzen 5,16,512GB SSD,Nvidia RTX 3050,Windows 11,1.38,75654
MSI,Ultrabook,14.0,Retina,Apple M1,32,1TB SSD,Nvidia RTX 3050,macOS,1.85,119127
MSI,Gaming,16.0,Full HD,AMD Ryzen 7,16,256GB SSD,Nvidia GTX 1650,macOS,1.69,67341
Dell,Workstation,13.3,Retina,Intel Core i5,8,1TB SSD,Nvidia RTX 3050,macOS,1.2,69701
HP,Ultrabook,14.0,Full HD,Intel Core i7,8,256GB SSD,Nvidia RTX 3050,Windows 10,2.23,79785
Apple,Ultrabook,14.0,Retina,AMD Ryzen 5,16,1TB SSD,Intel UHD,macOS,2.08,120017
HP,Workstation,16.0,Full HD,Intel Core i5,8,256GB SSD,Intel UHD,Linux,1.54,33393
Apple,Ultrabook,15.6,4K,AMD Ryzen 7,8,512GB SSD,Intel Iris,macOS,2.05,115458
Dell,Gaming,16.0,Full HD,AMD Ryzen 5,32,512GB SSD,Intel Iris,macOS,1.36,61897
Asus,Workstation,14.0,Full HD,Apple M1,32,256GB SSD,AMD Radeon,Windows 11,1.27,91753
Apple,Notebook,13.3,4K,AMD Ryzen 7,32,1TB SSD,Nvidia GTX 1650,macOS,2.27,147544
Lenovo,Notebook,16.0,Full HD,AMD Ryzen 7,16,256GB SSD,AMD Radeon,Windows 11,2.3,71647
HP,Ultrabook,16.0,Retina,Apple M1,32,512GB SSD,Nvidia GTX 1650,macOS,1.65,95992
Apple,Ultrabook,13.3,4K,AMD Ryzen 7,32,256GB SSD,Intel UHD,macOS,2.18,127351
HP,Gaming,14.0,Full HD,Apple M2,8,512GB SSD,Intel Iris,Windows 11,1.48,82526
Asus,Notebook,15.6,Full HD,Apple M2,16,512GB SSD,Intel UHD,macOS,1.53,94084
MSI,Ultrabook,13.3,Retina,AMD Ryzen 5,16,512GB SSD,AMD Radeon,macOS,1.86,49292
HP,Gaming,15.6,4K,AMD Ryzen 5,16,512GB SSD,AMD Radeon,macOS,1.61,56905
Acer,Gaming,14.0,4K,AMD Ryzen 5,8,256GB SSD,AMD Radeon,Windows 11,2.2,42572
Dell,Gaming,13.3,Retina,Intel Core i5,32,512GB SSD,AMD Radeon,Windows 10,2.01,60757
Lenovo,Ultrabook,13.3,Retina,Apple M1,32,256GB SSD,Nvidia GTX 1650,Windows 11,2.27,86105
Lenovo,Ultrabook,15.6,4K,AMD Ryzen 5,16,256GB SSD,Intel UHD,Linux,1.89,50983
Dell,Workstation,13.3,Full HD,AMD Ryzen 7,16,512GB SSD,Nvidia GTX 1650,Windows 10,1.43,78902
Lenovo,Notebook,14.0,Full HD,Apple M1,8,256GB SSD,Nvidia RTX 3050,macOS,2.32,107329
Apple,Workstation,14.0,4K,AMD Ryzen 7,8,256GB SSD,Nvidia RTX 3050,macOS,1.24,151023
Lenovo,Workstation,14.0,Retina,AMD Ryzen 5,32,1TB SSD,Intel UHD,Windows 11,1.53,68307
MSI,Gaming,15.6,4K,Apple M1,8,256GB SSD,AMD Radeon,Windows 11,1.97,82601
MSI,Gaming,13.3,Full HD,Intel Core i7,16,256GB SSD,Nvidia RTX 3050,Windows 11,2.03,97461
Asus,Notebook,15.6,Retina,AMD Ryzen 5,32,512GB SSD,AMD Radeon,Windows 11,1.7,61016
Dell,Gaming,14.0,Retina,AMD Ryzen 7,32,256GB SSD,Intel UHD,macOS,1.73,70883
Acer,Ultrabook,14.0,Retina,Intel Core i7,32,512GB SSD,Nvidia RTX 3050,macOS,1.93,101458
HP,Gaming,14.0,Retina,Apple M2,16,256GB SSD,Nvidia GTX 1650,Windows 10,2.16,86542
Asus,Ultrabook,13.3,4K,Intel Core i7,8,1TB SSD,Intel Iris,Windows 10,1.67,77079
Asus,Notebook,13.3,Full HD,Intel Core i7,32,512GB SSD,Nvidia RTX 3050,Windows 10,1.94,98119
MSI,Notebook,16.0,4K,Apple M1,16,1TB SSD,AMD Radeon,Windows 10,2.04,95824
Apple,Gaming,15.6,4K,Apple M1,32,256GB SSD,AMD Radeon,macOS,2.16,157683
Dell,Notebook,13.3,4K,AMD Ryzen 5,8,256GB SSD,AMD Radeon,macOS,1.72,38041
Apple,Workstation,16.0,Retina,Intel Core i7,32,1TB SSD,Intel UHD,macOS,1.39,145696
Dell,Ultrabook,14.0,Full HD,Apple M1,16,256GB SSD,AMD Radeon,Linux,1.87,83240
Dell,Ultrabook,13.3,4K,Apple M2,32,256GB SSD,Nvidia GTX 1650,Linux,2.37,94885
Lenovo,Notebook,16.0,Retina,Intel Core i7,32,512GB SSD,AMD Radeon,Windows 10,1.25,80595
Acer,Ultrabook,16.0,4K,AMD Ryzen 5,8,256GB SSD,Nvidia GTX 1650,Linux,1.21,35013
Asus,Notebook,15.6,Retina,Intel Core i5,32,256GB SSD,Nvidia GTX 1650,macOS,2.26,49396
Lenovo,Ultrabook,16.0,Full HD,Apple M1,8,512GB SSD,Intel Iris,Windows 10,1.9,75804
HP,Workstation,15.6,Retina,Apple M2,32,1TB SSD,Nvidia GTX 1650,Linux,1.82,104278
MSI,Notebook,13.3,Full HD,AMD Ryzen 7,16,1TB SSD,AMD Radeon,macOS,1.57,90804
HP,Notebook,15.6,Retina,AMD Ryzen 5,32,256GB SSD,AMD Radeon,Windows 11,1.28,58980
Acer,Gaming,15.6,Retina,Intel Core i7,8,256GB SSD,AMD Radeon,macOS,1.68,58719
Acer,Workstation,14.0,Retina,Intel Core i7,8,256GB SSD,Nvidia RTX 3050,Windows 10,1.53,83622
Lenovo,Workstation,13.3,Retina,Apple M2,8,1TB SSD,Nvidia RTX 3050,Linux,1.83,111673
Acer,Ultrabook,14.0,4K,Intel Core i7,8,1TB SSD,Nvidia GTX 1650,Windows 11,2.1,70013
Dell,Workstation,15.6,Retina,Intel Core i7,8,512GB SSD,Nvidia RTX 3050,macOS,2.42,88254
HP,Workstation,16.0,Full HD,Intel Core i7,32,256GB SSD,Nvidia GTX 1650,Linux,2.04,73024
Acer,Notebook,14.0,Retina,Apple M2,32,512GB SSD,AMD Radeon,Windows 10,1.88,90508
HP,Notebook,16.0,Retina,AMD Ryzen 5,32,512GB SSD,Nvidia GTX 1650,Linux,1.94,57646
HP,Gaming,13.3,Retina,AMD Ryzen 5,16,256GB SSD,Intel Iris,Windows 11,1.81,59657
Apple,Gaming,16.0,4K,AMD Ryzen 7,16,256GB SSD,Intel Iris,macOS,1.34,129089
Acer,Ultrabook,13.3,4K,Apple M1,8,1TB SSD,Intel UHD,Windows 10,1.48,85958
Lenovo,Workstation,15.6,4K,Intel Core i7,32,1TB SSD,Intel UHD,Windows 10,1.65,92487
Acer,Ultrabook,16.0,4K,Intel Core i5,8,256GB SSD,Intel UHD,Windows 11,1.81,37328
Asus,Gaming,16.0,Retina,Intel Core i5,32,512GB SSD,Nvidia RTX 3050,Linux,2.06,78711
Apple,Gaming,15.6,Full HD,AMD Ryzen 5,32,1TB SSD,Nvidia RTX 3050,macOS,1.31,151529
Apple,Ultrabook,16.0,Retina,Apple M1,32,512GB SSD,AMD Radeon,macOS,1.85,148200
Lenovo,Gaming,13.3,Retina,AMD Ryzen 5,32,256GB SSD,Intel Iris,Linux,2.31,56615
Acer,Gaming,16.0,4K,AMD Ryzen 7,32,1TB SSD,AMD Radeon,macOS,1.79,82600
Acer,Ultrabook,13.3,4K,AMD Ryzen 7,8,1TB SSD,AMD Radeon,Windows 10,2.22,74353
MSI,Notebook,16.0,Retina,Apple M1,8,1TB SSD,Nvidia GTX 1650,Linux,1.58,84527
Dell,Ultrabook,16.0,4K,AMD Ryzen 7,16,256GB SSD,Intel Iris,Windows 11,2.01,75424
Lenovo,Gaming,15.6,4K,Intel Core i7,32,256GB SSD,AMD Radeon,Windows 11,2.31,72523
Asus,Workstation,14.0,Full HD,Apple M2,32,1TB SSD,Intel Iris,Windows 11,1.55,107571
Apple,Notebook,14.0,Retina,AMD Ryzen 7,16,1TB SSD,Intel UHD,macOS,1.36,145262
Lenovo,Notebook,15.6,Full HD,AMD Ryzen 7,16,512GB SSD,AMD Radeon,Windows 11,2.44,67481
Acer,Workstation,13.3,Retina,Intel Core i5,32,1TB SSD,Nvidia RTX 3050,Windows 11,2.26,91795
MSI,Workstation,15.6,Full HD,AMD Ryzen 7,32,512GB SSD,Intel UHD,Linux,2.1,67857
Lenovo,Gaming,13.3,Full HD,AMD Ryzen 7,32,512GB SSD,Nvidia RTX 3050,Windows 11,2.32,93914
Lenovo,Gaming,14.0,Full HD,Apple M1,32,256GB SSD,Intel Iris,macOS,2.14,88829
Acer,Ultrabook,13.3,Full HD,Apple M2,16,1TB SSD,Nvidia RTX 3050,macOS,2.45,121075
Apple,Ultrabook,15.6,Retina,Apple M1,8,256GB SSD,Intel Iris,macOS,2.14,127987
Acer,Workstation,13.3,Retina,Apple M1,16,512GB SSD,Nvidia GTX 1650,Linux,1.85,91056
Asus,Ultrabook,13.3,Retina,Apple M1,32,256GB SSD,Intel Iris,Linux,1.39,93733
Lenovo,Gaming,16.0,Retina,Apple M1,16,512GB SSD,Nvidia RTX 3050,macOS,2.47,110139
Lenovo,Ultrabook,15.6,Retina,Apple M1,16,256GB SSD,Nvidia GTX 1650,macOS,2.31,89064
Lenovo,Workstation,13.3,Full HD,Intel Core i7,16,1TB SSD,AMD Radeon,Windows 10,2.26,79439
Apple,Gaming,13.3,Full HD,AMD Ryzen 5,16,512GB SSD,Intel Iris,macOS,1.69,107007
HP,Workstation,15.6,Retina,Apple M2,32,256GB SSD,AMD Radeon,Linux,2.47,88237
MSI,Workstation,13.3,Retina,Apple M1,16,512GB SSD,Intel Iris,Windows 11,1.8,91900
Lenovo,Gaming,15.6,4K,AMD Ryzen 7,16,256GB SSD,AMD Radeon,Linux,1.57,70384
